,x_e,y_e,th_e,xd_e,yd_e,thd_e,x_gt,y_gt,th_gt
11,-44.90492340966068,-24.178338805793707,-1.6187716772940417,-0.15429168356460937,1.430914416250161,-0.3366128963699678,-45.341209411621094,-25.303565979003906,-1.562287926586257
12,-44.90821757497816,-24.13064286902175,-1.633073936597925,-0.14691687004683346,1.3911245874400826,-0.33069048691198116,-45.33972930908203,-25.43099594116211,-1.561824536556583
13,-45.24203850168012,-24.17416297598124,-1.5144974399815792,-0.7007530324593902,1.199300563506181,-0.024274073020555398,-45.33798599243164,-25.577104568481445,-1.561336778602935
14,-45.28913680919909,-24.306695627280774,-1.626381104276245,-0.7212196497835008,0.8726370407621475,-0.2682746058510183,-45.33599090576172,-25.74094581604004,-1.560830245363602
15,-45.443007001749756,-24.454020289235253,-1.7027450276009448,-0.9190617723344098,0.5519554741554449,-0.40376738096526227,-45.333740234375,-25.92100715637207,-1.5603151900087808
16,-45.717377418726045,-24.75264452735731,-1.5964770484544353,-1.2960656852268668,0.013524454868277025,-0.13695850017381078,-45.33123779296875,-26.1162109375,-1.5598001346539594
17,-45.758656393049435,-24.74988791650915,-1.6022564077725199,-1.2580633472873017,0.016885217075992102,-0.1347398698482412,-45.3284912109375,-26.32587432861328,-1.5592971966820979
18,-45.76471944905114,-24.672359789130795,-1.5947290700476187,-1.1668464817443625,0.13994729022100952,-0.10569220205984868,-45.32550048828125,-26.54958152770996,-1.5588114360992675
19,-45.966897409668285,-24.299563063826334,-1.4900777666008613,-1.394740676906865,0.7195223727954224,0.11515699072874148,-45.3222541809082,-26.787059783935547,-1.5583421871151955
20,-46.08228354802006,-24.731971584576513,-1.5098637620815945,-1.4658689696490963,-0.01029259524627213,0.06429364668812348,-45.31874084472656,-27.038131713867188,-1.5578974392131524
21,-45.74127386042451,-24.905021698317768,-1.5585746830572513,-0.8324666631078165,-0.274071369761513,-0.03857912271471424,-45.31499099731445,-27.302248001098633,-1.55748464924419
22,-45.77073221604517,-24.91037830632105,-1.5600660914845805,-0.8142382374415458,-0.261563993705794,-0.03771417260930267,-45.31111145019531,-27.57090187072754,-1.5570979582539106
23,-45.89362152780691,-24.884041007043784,-1.4899014880375656,-0.9368617795636218,-0.20274894110267833,0.10370330154105047,-45.30712127685547,-27.84320831298828,-1.5567444236192025
24,-46.1823617971351,-25.073038803234727,-1.4786366013257475,-1.2948582407085585,-0.4674538538971006,0.11560048750849736,-45.303123474121094,-28.12244987487793,-1.5568139321236536
25,-46.28426995750697,-25.27506343077694,-1.4242457953924703,-1.3492617454849112,-0.7289694316429356,0.21072413565968917,-45.299217224121094,-28.41044044494629,-1.5570851750806782
26,-46.861437068943744,-25.79880320549009,-1.4034109733967544,-2.0859910505730515,-1.433303253062264,0.23091763025557677,-45.29530334472656,-28.709280014038086,-1.5573260580012758
27,-46.94314753582865,-25.849056457007354,-1.3931740807434136,-2.0537813302188237,-1.4027720628754625,0.22834260730563766,-45.29134750366211,-29.019758224487305,-1.5575103487487092
28,-47.08241125512221,-26.084144586109897,-1.500200658144652,-2.1060575569268005,-1.638534760764743,-0.003921083325771735,-45.28705978393555,-29.343673706054688,-1.5579341908361954
29,-47.13696332251206,-26.249648396667848,-1.5655116190694187,-2.0336525873495632,-1.7577721746841068,-0.13157674971525626,-45.28288650512695,-29.681869506835938,-1.5580042319728644
30,-47.016881065563865,-26.789368394207244,-1.6631635713702444,-1.718828980778,-2.3992045932654973,-0.3104326257636038,-45.27857971191406,-30.029638290405273,-1.5581123563131216
31,-46.87300115744763,-27.30028713579088,-1.643908165730489,-1.3948961263880975,-2.95026002293518,-0.2419327226874631,-45.27422332763672,-30.38092041015625,-1.5582592296472395
32,-46.91629748511475,-27.40039858184526,-1.6544107940922714,-1.3579376630919275,-2.8840222382559677,-0.23878176687464744,-45.26991653442383,-30.73073387145996,-1.558392254543689
33,-46.72621199711977,-27.683365463300387,-1.6228808447923564,-0.9949085320707234,-3.0792914595906025,-0.15313091818624397,-45.265716552734375,-31.0750732421875,-1.5585051725739083
34,-46.54709902134787,-27.956662618811343,-1.615464330555137,-0.6721753604283445,-3.2475727306337574,-0.12344909571538369,-45.26161575317383,-31.412662506103516,-1.5585947879445896
35,-46.642096392520784,-28.37182028644974,-1.606264245014797,-0.7586070576273827,-3.603471375549392,-0.09314112594435836,-45.25764083862305,-31.74233627319336,-1.5586809412058535
36,-46.67426185773778,-28.73445935908176,-1.4979400084953507,-0.7505257289911216,-3.859254972260741,0.13013004117619728,-45.2537727355957,-32.06435775756836,-1.5587488518136507
37,-46.708657460902586,-28.868075064176118,-1.4920115018041775,-0.7461648094825469,-3.7765868591631,0.128984455033614,-45.25000762939453,-32.378562927246094,-1.558775882898715
38,-46.705190528563136,-29.324135825686927,-1.4933392601957967,-0.6888584191796686,-4.152160202353763,0.11362884903349678,-45.24631881713867,-32.68588638305664,-1.5587832065917127
39,-46.62263899183679,-29.952921052663996,-1.4448127950806906,-0.523839801865208,-4.74622323188139,0.19813062547062735,-45.24272537231445,-32.98651123046875,-1.558811569257322
40,-46.691706641556294,-30.566240426611472,-1.4166122101497052,-0.584284740165983,-5.2763093785297706,0.234238164465273,-45.23929214477539,-33.28170394897461,-1.5590347421566706
41,-46.42495877179234,-30.988529178789964,-1.5005254428495238,-0.1685353281946944,-5.498922925391298,0.04513095270814349,-45.23603439331055,-33.57218551635742,-1.5593302198796148
42,-46.43408666973042,-31.17913085525607,-1.4984561412906439,-0.16951453354224505,-5.381126830751979,0.04475968023570088,-45.2328987121582,-33.85977554321289,-1.5596083870554738
43,-46.19399992520342,-31.764769809501434,-1.4918110267583424,0.18083477275165882,-5.827350664179345,0.053463157149052004,-45.2298583984375,-34.145442962646484,-1.559854995772415
44,-46.04172807373683,-32.3740845660945,-1.4268738191881525,0.3834677115996151,-6.277162362294673,0.17626718442770534,-45.22687530517578,-34.43061828613281,-1.5600691139240574
45,-46.0395821398708,-32.89506571855284,-1.4469173111296312,0.3593906929914933,-6.570036788593788,0.11931672527403545,-45.223934173583984,-34.715476989746094,-1.5602506083523464
46,-46.078267817825726,-33.52987746742258,-1.3692459297329058,0.27957340399923497,-7.001573895931898,0.26109770380108005,-45.22104263305664,-35.0002326965332,-1.5604167896043672
47,-46.07683648556301,-33.77347187985251,-1.3577099064150802,0.26200150070862266,-6.8524481195260805,0.25808670175563203,-45.21818923950195,-35.283809661865234,-1.5605503471330346
48,-45.87817502717254,-34.34970194038766,-1.4137655327990124,0.5242001101590236,-7.182536207224291,0.12192899694302961,-45.21538162231445,-35.565582275390625,-1.5606676593790527
49,-45.66558329035461,-34.60865769355111,-1.4254262324508096,0.7884629702237291,-7.040507855600269,0.08691357365554964,-45.21262741088867,-35.84416580200195,-1.5607684600263123
50,-45.44390601444725,-35.036775158251594,-1.4700327961089896,1.0466705314928966,-7.148310891960554,-0.009677961384940065,-45.20991897583008,-36.119171142578125,-1.560844759591543
51,-45.52303293299868,-35.748319647585255,-1.6245421250884229,0.8611562858280276,-7.648050292566747,-0.3141770670371975,-45.20726776123047,-36.38972473144531,-1.5609085422996505
52,-45.49031258289663,-36.01376159575386,-1.6382778486613752,0.8466585515477162,-7.484019425542828,-0.31026606274899193,-45.20467758178711,-36.65614318847656,-1.5609799150168646
53,-45.2045661520549,-36.58235236407707,-1.7712977285170497,1.1909987406432552,-7.759009179913167,-0.5422504979154656,-45.20214080810547,-36.9182014465332,-1.5610532851048962
54,-45.02279700160939,-36.94730874536488,-1.7440380074043973,1.3644470609451818,-7.726376960772388,-0.43504284856596076,-45.19965362548828,-37.17683410644531,-1.5610800498738515
55,-44.833808328359666,-37.45771010660163,-1.7120647578872625,1.5356644188608977,-7.902295876225879,-0.32903983198599307,-45.19719696044922,-37.43225860595703,-1.56111666833884
56,-44.90655085969487,-37.630126844920554,-1.6649290207982483,1.3245418641862898,-7.587857850131702,-0.20333630763396449,-45.19475555419922,-37.68524932861328,-1.5611342452020347
57,-44.852126349530096,-37.89788115635982,-1.6737046882162763,1.3079827235871144,-7.431227818111591,-0.20057894786944225,-45.19236755371094,-37.93467330932617,-1.561168466822042
58,-44.74175155820243,-38.11300870335633,-1.6464847164269227,1.3716232175124605,-7.2098741310961305,-0.12704240235479192,-45.19015121459961,-38.181297302246094,-1.561447432946228
59,-44.95707274197465,-38.3831213343192,-1.7121173856550727,0.9686606022579431,-7.0815898978848155,-0.2439271149304177,-45.18814468383789,-38.42011260986328,-1.5617501012041155
60,-45.14222159039706,-38.5691000874255,-1.667473922728946,0.6374763439030048,-6.843248123055989,-0.1317791788187003,-45.18629837036133,-38.64856719970703,-1.5619941799180213
61,-45.101039340572484,-38.86647263249308,-1.6826924407164974,0.6506193985013483,-6.780007015435541,-0.14883861675170781,-45.18457794189453,-38.86566162109375,-1.5622048359602465
62,-45.07066890198005,-39.10231271985094,-1.6891487876905427,0.6475882843932566,-6.635278482641268,-0.14688510118628056,-45.1829833984375,-39.070945739746094,-1.5623816698566277
63,-44.811056165845066,-39.262093278171214,-1.6511665320494442,0.9690958634261226,-6.39194288771176,-0.05740104783111298,-45.18149948120117,-39.264278411865234,-1.5625378642545609
64,-45.08957324036804,-39.62640094507986,-1.7102558075242509,0.5050528899679545,-6.455396676451362,-0.16825069779351604,-45.18013000488281,-39.44569778442383,-1.5626609022969224
65,-44.998658116386764,-40.158295551081785,-1.6259203053754454,0.5981408946736982,-6.75186747575762,0.014747653829086105,-45.178802490234375,-39.615478515625,-1.5628423967252114
66,-44.999871687803285,-40.425980549965615,-1.6071878738271141,0.5542058206277571,-6.653173105022253,0.050321648947601494,-45.177734375,-39.7740478515625,-1.5628088408954763
67,-44.97874986672804,-40.65778076740233,-1.6049171453421898,0.5449637378327903,-6.511692300061926,0.049835332010854404,-45.17652893066406,-39.92147445678711,-1.5630396038039318
68,-44.86442856866029,-40.7534960880051,-1.6688461365338951,0.6681460031810508,-6.186496380957016,-0.08129396473237185,-45.1756477355957,-40.05786895751953,-1.562956380019867
69,-44.808386089710595,-40.97586794708442,-1.5997286907562491,0.7002663241689336,-6.063106280491317,0.06300282415491601,-45.174598693847656,-40.18339157104492,-1.5631878087185946
70,-44.76202011824525,-41.2906054232667,-1.6913349220365728,0.7163589287430576,-6.07952421545894,-0.1239587939507873,-45.17390823364258,-40.29822540283203,-1.5630615748829249
71,-44.31928510711447,-41.41538908954264,-1.6351058336303403,1.2907747783698644,-5.82657085806772,-0.0005479197546675585,-45.172977447509766,-40.39064025878906,-1.5635630481161868
72,-44.271850963926546,-41.62960418177651,-1.635080868931407,1.2667831052818865,-5.718408073732391,-0.0004441352668288295,-45.171722412109375,-40.41878128051758,-1.5621730111852201
73,-44.169221693387186,-41.82257644807014,-1.624900511109439,1.3223626643746587,-5.586924201552231,0.019698012270358493,-45.17206954956055,-40.41901779174805,-1.5621655543341677
74,-44.01634203915128,-42.05236294121899,-1.5693747308025854,1.4454733765097643,-5.5166011830898585,0.12723898600296504,-45.17280960083008,-40.418304443359375,-1.5621052337354775
75,-44.25384077932589,-42.13607344585093,-1.566597033883406,1.0063878764193706,-5.244282189455247,0.1201669782339289,-45.17334747314453,-40.417518615722656,-1.5620443805045692
76,-44.31322669061557,-42.19366800740552,-1.5408927991037302,0.8515312051652199,-4.955447460522331,0.15910342145449427,-45.17359924316406,-40.41683578491211,-1.5620327957538274
77,-44.282925956851905,-42.36281070852867,-1.5339243162478509,0.8343131506192213,-4.845161608864562,0.15714770017856858,-45.17384719848633,-40.416255950927734,-1.562021610477249
78,-44.26747413719849,-42.5946442976958,-1.5056333645382418,0.7971614126446055,-4.830415554985688,0.19748812417926986,-45.17412567138672,-40.415775299072266,-1.5620122894134338
79,-44.40221967355901,-42.76434228003858,-1.4377562066569947,0.5494111912700987,-4.728504066625447,0.31185500017276935,-45.17441177368164,-40.41535949707031,-1.5620024357174005
80,-44.162356032462476,-42.78421806885765,-1.3118453222586264,0.8504631016783383,-4.421560853286605,0.5295211446292593,-45.17470932006836,-40.415000915527344,-1.5619929814955307
81,-44.35755946624106,-42.63267517270612,-1.355215868836461,0.5148980177660898,-3.8955844482092403,0.39144269947696064,-45.17500686645508,-40.414676666259766,-1.5619849920122604
82,-44.33816519594872,-42.76695484950541,-1.3380433556918623,0.5059906667257207,-3.810728199306391,0.3866863947206336,-45.17530059814453,-40.41439437866211,-1.5619763367387176
83,-44.28627914263745,-42.71484645486633,-1.4270456652116148,0.5435988338906704,-3.4674931169468124,0.17280575757107708,-45.17559051513672,-40.41413879394531,-1.5619686135715565
84,-44.10623517055553,-42.880045781588606,-1.4287103607947784,0.7605024950225805,-3.4558928810136633,0.15248692024709806,-45.17586135864258,-40.41390609741211,-1.5619610235624497
85,-44.3726122357003,-42.728554868514564,-1.4835545985178031,0.3290328369733787,-2.996239885446356,0.029231635236090847,-45.17607879638672,-40.413780212402344,-1.561956096714433
86,-44.35642431776749,-42.54378556189489,-1.4138896554820348,0.32866057344115795,-2.5239565262317827,0.1640615646232035,-45.17634582519531,-40.41360855102539,-1.5619489061794898
87,-44.34393978614272,-42.628278851630554,-1.4066925325824762,0.3231224092024947,-2.465461719147329,0.16206765477285393,-45.17658615112305,-40.4134407043457,-1.5619422482767646
88,-44.421912793969376,-42.22846690154993,-1.4682103759384875,0.18997057755257166,-1.7255235945221497,0.02461985737556241,-45.17680740356445,-40.41328811645508,-1.5619355903740395
89,-44.44016658675436,-42.09345145656658,-1.454561650119305,0.15059169819374058,-1.4115240560873485,0.04910450450224331,-45.17702102661133,-40.41314697265625,-1.5619295982615868
90,-44.60914173445201,-42.00175493385355,-1.620509473083653,-0.09959328445500532,-1.1815120987975063,-0.28316755811678307,-45.177215576171875,-40.41301345825195,-1.5619236061491342
91,-44.61472781830742,-41.73211642951809,-1.623459210302174,-0.10044928986365098,-0.7175082303836935,-0.2610094094547137,-45.177406311035156,-40.41289138793945,-1.5619178803527904
92,-44.618384760464785,-41.75257043274412,-1.6349297168134431,-0.09853399808396514,-0.6958780484669832,-0.2578777537892343,-45.177581787109375,-40.412776947021484,-1.5619121545564467
93,-44.78832913298537,-41.41365275548676,-1.6262588409368555,-0.3319633460725635,-0.16723618243211258,-0.2153041099502509,-45.17771911621094,-40.41269302368164,-1.5619076271825936
94,-44.611220769132096,-41.37956803304869,-1.6464218722049357,-0.057104349821187506,-0.10700687065226161,-0.23383425969950888,-45.17789077758789,-40.41259765625,-1.5619030998087404
95,-44.90332073697485,-41.40694879129265,-1.6999766263286085,-0.4670929733579003,-0.1382337793255079,-0.3164332352479525,-45.17803955078125,-40.412498474121094,-1.561897374012397
96,-44.955620820679464,-41.221613078545055,-1.6332775678327736,-0.5079516753589386,0.13313817577335157,-0.15329958957255477,-45.17818069458008,-40.41240692138672,-1.5618928466385438
97,-44.97367451495246,-41.21395062558712,-1.640017371783275,-0.4976510567635417,0.13454856286803615,-0.15146579380149672,-45.178314208984375,-40.412315368652344,-1.561887387158309
98,-45.095755392364936,-41.42147944869632,-1.5776380241345176,-0.6351453283318657,-0.16853286702242867,-0.013363713431666618,-45.17843246459961,-40.4122314453125,-1.561882593468347
99,-45.04664214909049,-41.36781711309927,-1.6010750963626583,-0.5203943177666503,-0.08043186325128555,-0.05825823405145576,-45.17855453491211,-40.41215133666992,-1.5618777997783848
100,-45.0836675993812,-41.3221593593823,-1.5924773495422353,-0.5359943624791511,-0.010014024307192337,-0.035546825946786986,-45.17865753173828,-40.41207504272461,-1.561873405562586
101,-44.915946483477775,-41.15052871721924,-1.6065580368413293,-0.26141305065111053,0.23296277716443944,-0.05986907734708943,-45.17876434326172,-40.41200637817383,-1.561869410820951
102,-44.92524112252793,-41.14101971710459,-1.6091972072215455,-0.2561167702159816,0.22996239627904164,-0.059166849991545145,-45.178836822509766,-40.411956787109375,-1.5618666145018063
103,-44.927183582001454,-41.143137558159495,-1.613115001224223,-0.2407497055760101,0.21070159813427797,-0.06106102087973365,-45.17893600463867,-40.411888122558594,-1.5618622202860077
104,-45.326019530796714,-41.01236092745444,-1.6321205503458875,-0.7895965346034557,0.3813180821633132,-0.09251533702981676,-45.17901611328125,-40.411827087402344,-1.5618587581765906
105,-45.48126643202962,-40.836600132072014,-1.5796487308970923,-0.9536902297536975,0.6034247893665929,0.020142560361554818,-45.17909622192383,-40.411766052246094,-1.5618539644866285
106,-45.45714417222802,-41.055045313105545,-1.5790381748408,-0.852329383118659,0.25248336118403286,0.01935858476976862,-45.17917251586914,-40.411705017089844,-1.5618501029030478
107,-45.48713802067868,-41.04146659212186,-1.5781941242010509,-0.8346247506867721,0.25382222805323,0.019113044280338116,-45.17924118041992,-40.41164779663086,-1.5618459750033582
108,-45.573034435044995,-41.079930119701295,-1.5784337345668733,-0.8970996950026614,0.181460167009884,0.016753329823870077,-45.17930603027344,-40.41159439086914,-1.5618427792100502
109,-45.82339810546987,-40.77692702786145,-1.5793894261695567,-1.188705727379574,0.5985315193039695,0.013217278469733328,-45.17937088012695,-40.41154098510742,-1.561838251836197
110,-45.86336503782637,-40.56006493976293,-1.5924795937352536,-1.1611103735874837,0.8635026406590669,-0.01391455658534457,-45.179412841796875,-40.4115104675293,-1.5618357218331615
111,-45.67996639085203,-40.57136643145627,-1.6019164465397249,-0.8202791091161854,0.7866046650184726,-0.031194720794369028,-45.17947006225586,-40.411460876464844,-1.5618325260398533
112,-45.70895775998957,-40.54368895612232,-1.6032866621620563,-0.8034160958298711,0.7702603771610848,-0.030819071275553236,-45.17951965332031,-40.411415100097656,-1.5618294634045997
113,-45.919355796673976,-40.67816899725017,-1.656796996917721,-1.0442151859013467,0.5255488173826048,-0.13341820060156284,-45.179569244384766,-40.4113655090332,-1.5618256018210193
114,-45.880388980771016,-40.73063666018627,-1.6652241403070513,-0.9148390225578735,0.4138136742810457,-0.1368810513091418,-45.17961502075195,-40.41132354736328,-1.561822406027711
115,-45.623774736245295,-40.65810759291195,-1.6847387446846853,-0.4862653189328488,0.48729180488237916,-0.16188101745080977,-45.17965316772461,-40.41128158569336,-1.561819210234403
116,-45.426700178629915,-40.40613868342573,-1.5643293228358564,-0.17375930462037203,0.8085728830475731,0.0921550609012716,-45.179691314697266,-40.41123580932617,-1.5618161475991494
117,-45.43283351085153,-40.37957035316701,-1.5602799674669257,-0.17017614848182916,0.7891322555181424,0.09104825762821601,-45.17972946166992,-40.41122055053711,-1.5618121528575142
118,-45.359191990340484,-40.39382913673978,-1.4229040285256354,-0.05396840961104024,0.7131478387893811,0.3532714708288957,-45.17972946166992,-40.41122055053711,-1.5618121528575142
119,-45.33229657139215,-40.34152348442209,-1.4777921343452822,-0.011976318989511944,0.7367708384401381,0.21021779698732052,-45.17979431152344,-40.411197662353516,-1.561806293903116
120,-45.40596714795277,-40.28768819811891,-1.6005607925452185,-0.11555161472947321,0.7608628106490011,-0.052752927380236514,-45.17982482910156,-40.41118621826172,-1.561803098109808
121,-45.43393300077046,-40.29609185591053,-1.6173006374191503,-0.14687207258505594,0.6952995714697123,-0.08063129617593058,-45.17985916137695,-40.411170959472656,-1.5617999023165
122,-45.439115937586,-40.272881220741766,-1.6208371366433745,-0.14384149789303047,0.6790933241746151,-0.07965002380897704,-45.17988204956055,-40.41115951538086,-1.5617969728393009
123,-45.25509910440237,-40.29907764764961,-1.6375981159554944,0.12663769007232456,0.5940051398169216,-0.10487758471058307,-45.17990493774414,-40.41114807128906,-1.5617936438879383
124,-45.46782408771721,-40.35580347301858,-1.6106990694626786,-0.1841923938472515,0.47137111012284394,-0.04149981518148513,-45.179931640625,-40.411136627197266,-1.56179044809463
125,-45.36011733152653,-40.36154440971393,-1.6243201176716375,-0.018469713923535497,0.4298264799703243,-0.06428106808705061,-45.179954528808594,-40.411128997802734,-1.5617868528271586
126,-45.45032451249669,-40.303512182313234,-1.5812387417621827,-0.14450053675769892,0.4814067837284556,0.02723948819727369,-45.17997360229492,-40.4111213684082,-1.5617828580855233
127,-45.45541574846931,-40.288623431651864,-1.5800374348878423,-0.14150765857278488,0.46852858819072907,0.026921028143104205,-45.17999267578125,-40.41111373901367,-1.5617807275566513
128,-45.58836303497445,-40.02752676692399,-1.6719800763254944,-0.3195628059968113,0.8047307714062235,-0.15725162198312126,-45.18001937866211,-40.41110610961914,-1.5617776649213977
129,-45.631521480305246,-39.894063316216226,-1.6659887670018552,-0.35813021828970865,0.9370148187377131,-0.1299352326244164,-45.18003463745117,-40.41109848022461,-1.5617738033378172
130,-45.282838399034254,-39.68298161652863,-1.6533700160993283,0.16149083269293235,1.1698033790489277,-0.09221886689936297,-45.1800537109375,-40.41109085083008,-1.561770873860618
131,-45.08896185458624,-39.647803082838564,-1.782875260316206,0.4237646940674187,1.1368972074111607,-0.33912004185804523,-45.18007278442383,-40.41108703613281,-1.56176767806731
132,-45.07449953120549,-39.609208665559784,-1.7977711033974242,0.41433085788087665,1.1112989379423945,-0.3350365887302285,-45.18008041381836,-40.41107940673828,-1.5617644822740018
133,-45.07107945131496,-39.55358127666713,-1.6736674341458706,0.3898637272890272,1.1113872667792613,-0.05695647325723807,-45.18009567260742,-40.41107177734375,-1.5617607538484757
134,-44.838572561674674,-39.90634739316012,-1.6743312323303818,0.6921188857485658,0.5319808564722319,-0.05265012402854425,-45.180110931396484,-40.411067962646484,-1.5617574248971131
135,-44.68839891823576,-39.9631601942746,-1.7651564483056719,0.8559298917723263,0.41374904801608614,-0.2266610740497998,-45.18012237548828,-40.41106414794922,-1.5617554275262957
136,-44.70242125491281,-40.07119687016076,-1.680859182775038,0.7757257271834246,0.23204500832156427,-0.03761130944387889,-45.18013381958008,-40.41106033325195,-1.5617527643652056
137,-44.6749328495613,-40.06365362245949,-1.6825063257408897,0.7598791965812646,0.22635180703091473,-0.03714864133999809,-45.18014907836914,-40.41105651855469,-1.5617495685718974
138,-44.66052332589506,-39.960881897287116,-1.6409554089655154,0.7265172610343493,0.3557204690725623,0.048549104016256305,-45.18015670776367,-40.41105270385742,-1.5617469054108073
139,-44.920475809431466,-40.07557256504779,-1.6489472298165957,0.30611398270616924,0.16774306225251612,0.028004910812283457,-45.1801643371582,-40.411048889160156,-1.5617442422497172
140,-44.883067685044594,-39.97602011110379,-1.647993399986801,0.33744298348254664,0.2969649801197707,0.02712409853036945,-45.180179595947266,-40.41104507446289,-1.5617417122466817
141,-44.96407697036609,-39.969086737436584,-1.5522340135660093,0.19927578530151477,0.28579252279784595,0.21374795781100858,-45.18019104003906,-40.41103744506836,-1.5617387827694826
142,-44.957058734824926,-39.957124976699326,-1.5428476784060516,0.1951443196416979,0.28252743348931875,0.2111691138253727,-45.18019485473633,-40.41103744506836,-1.5617362527664471
143,-45.167232835795595,-40.09886979606739,-1.4414296827188957,-0.11596485393084208,0.06203606327019412,0.3905460753867943,-45.18020248413086,-40.411033630371094,-1.561733589605357
144,-45.0671948778072,-39.94974005976547,-1.4032489348801425,0.03421110847968112,0.2692419649934009,0.4273259780376491,-45.18021011352539,-40.411033630371094,-1.5617313259184304
145,-45.016375804110744,-39.81730557280203,-1.3974305534489209,0.1038197958671701,0.43787893684767654,0.3966487497627221,-45.18021774291992,-40.411033630371094,-1.5617287959153947
146,-44.99736662221368,-39.856238616569044,-1.3855847809458284,0.12332524037975734,0.35201694554700635,0.380860063208984,-45.18022918701172,-40.41102600097656,-1.5617266653865227
147,-44.99281295892011,-39.84316216657582,-1.3688547036818532,0.12106339188284067,0.345670976748162,0.3762755993725476,-45.180233001708984,-40.41102600097656,-1.5617240022254326
148,-44.994456748820305,-39.873832804862744,-1.3440399955927407,0.11017547131902629,0.2778362193356342,0.38812276757138514,-45.18024444580078,-40.41102600097656,-1.5617213390643425
149,-45.049631718841226,-39.762847069062026,-1.4450170827646036,0.024068453695580125,0.41560735543631067,0.150757308406753,-45.18024444580078,-40.4110221862793,-1.561719075377416
150,-45.42515042590536,-39.7287845894574,-1.5168851190436254,-0.509914934183891,0.43443403567250855,-0.005916598398017253,-45.18024826049805,-40.41101837158203,-1.5617164122163258
151,-45.6141831489835,-39.83112343317715,-1.627204964638493,-0.7407599965322613,0.2593130019003649,-0.2234209885443586,-45.18025588989258,-40.41101837158203,-1.5617137490552357
152,-45.64028377248469,-39.82123118859419,-1.637022559710699,-0.7254191136426901,0.2550022099307152,-0.22073829881604695,-45.18026351928711,-40.41101837158203,-1.5617117516844183
153,-45.84494121151877,-40.09718516983643,-1.6062020138939412,-0.9636142938813044,-0.15339115869620118,-0.13810235184008046,-45.180267333984375,-40.41101837158203,-1.5617096211555461
154,-45.75515370826247,-40.37893976956248,-1.523926966448096,-0.76784470111878,-0.542303314052685,0.03773851573758272,-45.18027114868164,-40.411014556884766,-1.5617069579944562
155,-45.651459475391135,-40.10862137925079,-1.57156817936134,-0.5664447633677452,-0.12070722161539948,-0.05998428346059481,-45.18027877807617,-40.4110107421875,-1.5617041616753116
156,-45.604651764500574,-40.2479821525929,-1.5145882208986936,-0.46039304251580104,-0.3089063297036472,0.05858740550724777,-45.18028259277344,-40.4110107421875,-1.5617020311464396
157,-45.62075817588579,-40.25874448191538,-1.5120167092291525,-0.4506964559317079,-0.302337921022489,0.05787809188875036,-45.1802864074707,-40.4110107421875,-1.5616995011434038
158,-45.58283895477002,-40.30569651137172,-1.5626985526768018,-0.3651797232742846,-0.3473710803670347,-0.047892363229080165,-45.1802864074707,-40.4110107421875,-1.5616969711403683
159,-45.87924570487497,-40.40661134325192,-1.5289703551202725,-0.7598566660008259,-0.46591882296064663,0.02333274890771403,-45.18029022216797,-40.411006927490234,-1.5616941748212239
160,-45.84636777489187,-40.091895621838965,-1.4690879524860105,-0.6594011650864691,0.013194556160206261,0.13918343665637262,-45.18029022216797,-40.411006927490234,-1.5616941748212239
161,-45.723471235508,-39.97099881897962,-1.509217294273057,-0.43938343440738886,0.18291846620340801,0.046095047044743556,-45.18030548095703,-40.411006927490234,-1.5616899137634797
