,x_e,y_e,th_e,xd_e,yd_e,thd_e,x_gt,y_gt,th_gt
1619,102.22474185541067,72.93033281590624,1.5492838114489815,-0.15700267057343495,7.800398679059367,-0.011763308034064085,102.3685531616211,72.9711685180664,1.5776256039362413
1620,102.51907554556425,73.45962697957819,1.6757249857193717,0.2717801675914364,7.998021433230755,0.23870661749568292,102.3658218383789,73.37434387207031,1.5776245386718053
1621,102.5745337429154,74.02714424599468,1.5975508113224135,0.33112749441092215,8.235608387616523,0.060913683607448144,102.36308288574219,73.77767181396484,1.5776245386718053
1622,102.5683079421979,74.4561400267789,1.691299737392339,0.29896869569861795,8.2599091987325,0.2402232024471059,102.3603515625,74.18084716796875,1.5776245386718053
1623,102.58504483441199,74.74499236393824,1.7021090781225976,0.30147720552191337,8.085784705800446,0.23784106925840537,102.35761260986328,74.58417510986328,1.5776245386718053
1624,102.78722442446146,75.05771905901214,1.7226393747908697,0.5661521492066599,7.956262695947067,0.2548948846252176,102.3548812866211,74.98735046386719,1.5776245386718053
1625,102.75457773754873,75.45197217180663,1.6500577524563496,0.47966123443452513,7.951211213310709,0.08665273887666197,102.3521499633789,75.39067840576172,1.5776245386718053
1626,102.96465927612451,75.9954431586165,1.662668384863521,0.7434458311211709,8.158031406379989,0.10298585596239071,102.34937286376953,75.79385375976562,1.5776576950273768
1627,102.79488800866093,76.552578614615,1.6819259981362304,0.4513290279029394,8.368686552271226,0.13087632716533604,102.34659576416016,76.19717407226562,1.577678334525825
1628,102.8170104873855,76.84681102980764,1.6879139878241816,0.4507063070110314,8.19447960034619,0.1297746198978129,102.34381866455078,76.60035705566406,1.5776819297932965
1629,103.09089459212312,77.13373572949253,1.6574799804301743,0.8062578273029215,8.02077090288473,0.056880913579001866,102.34103393554688,77.00367736816406,1.577683660848005
1630,103.11707991753657,77.48597590773105,1.6430400701122054,0.786211559599666,7.951528605250548,0.0228012971487926,102.33828735351562,77.40685272216797,1.577636389738656
1631,103.08259558929795,77.94225158079254,1.6498356397454679,0.6816112431249081,8.034731629527194,0.03396003987721162,102.33555603027344,77.8101806640625,1.5776081602311012
1632,102.98509982811241,78.40737938626762,1.626942905849138,0.49588110909273364,8.124213234049313,-0.014652919577449283,102.33281707763672,78.2133560180664,1.5776032333830847
1633,103.0047576592812,78.69221187460207,1.6265016841698188,0.4886769850997909,7.953966889202305,-0.014075285782783779,102.330078125,78.61668395996094,1.5776008365381036
1634,103.00496211178694,79.12784053778259,1.591340934143551,0.4544027048418367,8.007622140612446,-0.08210104737442522,102.32735443115234,79.01985931396484,1.5776005702219946
1635,102.806206898306,79.37739170059072,1.5018767922849001,0.1401409172589445,7.793602439703581,-0.25040771450359833,102.3245849609375,79.42318725585938,1.57763532447422
1636,102.38262162298389,79.82455630937218,1.3905264781308146,-0.4702005734413829,7.875083612583838,-0.4454067090974533,102.32182312011719,79.82636260986328,1.5776588934498672
1637,102.40759835822065,80.54116099945236,1.3312850962405751,-0.40175776450090644,8.330812020778707,-0.5184940696947353,102.31903839111328,80.22968292236328,1.577663553981775
1638,102.38419637129807,80.83168907585794,1.308668909225007,-0.406406155344671,8.15406548449062,-0.5119362400088479,102.3162612915039,80.63286590576172,1.5776655513525926
1639,102.52459531532166,81.49596881116817,1.3449433601418843,-0.1790568434432618,8.517011934452045,-0.38978859155531004,102.3134765625,81.03618621826172,1.577666483458974
1640,102.7001546434097,81.4738380012612,1.4672426016587445,0.08275615195824274,7.881350049447589,-0.11021697462251268,102.3106918334961,81.43937683105469,1.577667016091192
1641,102.41772475409552,81.8581119123802,1.5188347076768343,-0.32343816855013385,7.867468159660324,0.0024515149883594795,102.30790710449219,81.84268188476562,1.577667016091192
1642,102.34185030464782,82.36313563549402,1.5429794795534915,-0.4077129123954616,8.025071195429227,0.049940538967151546,102.30512237548828,82.24586486816406,1.577667016091192
1643,102.32637275198442,82.64499444556773,1.5453328218220443,-0.40082876788409344,7.857606822173795,0.04965574072981137,102.3023452758789,82.649169921875,1.577667016091192
1644,102.22201174959152,83.06687700297562,1.6069492985590006,-0.5201050502294282,7.898632609973128,0.1663988101406531,102.2995376586914,83.05236053466797,1.5777144203585953
1645,102.31303564635299,83.47672270064525,1.4910099237147263,-0.3540468868181475,7.919794881243071,-0.078609323749982,102.2967300415039,83.4556655883789,1.5777427830242048
1646,102.16426811154408,83.96825925214301,1.4653232356412962,-0.5398247555665048,8.055227349526318,-0.12153601064897365,102.2939224243164,83.85885620117188,1.577781398860011
1647,102.15009982057846,84.32419418604094,1.4659450111756476,-0.5217241766042611,7.989128224973571,-0.10829372265102793,102.29108428955078,84.26215362548828,1.5778395889298291
1648,102.12774487301596,84.60534468210527,1.4613373187126524,-0.5164906690067343,7.823191062837765,-0.10669417581731673,102.28820037841797,84.66535186767578,1.5779009747929555
1649,102.32973622368792,85.27423821269907,1.60191701257362,-0.19422819006720538,8.216066390228645,0.18137334243007402,102.28533172607422,85.06865692138672,1.5779278727199653
1650,102.6174808174484,85.73909647445015,1.6343652605581833,0.2278461213716459,8.292767489804127,0.22747199879405514,102.2824478149414,85.47184753417969,1.5779342643065815
1651,102.63814295628003,86.22573607588343,1.6076730620628272,0.24098561148510764,8.394825362233767,0.1523652721045943,102.27957153320312,85.87515258789062,1.5779369274676716
1652,102.64584768722516,86.55534931755896,1.6802636800337216,0.2348529444182998,8.267602697814434,0.28080788734620943,102.27668762207031,86.27833557128906,1.5779385253643257
1653,102.65812363781625,86.84460164353574,1.6927512951549628,0.23560096152011126,8.093499684273498,0.27773011459506997,102.27378845214844,86.68164825439453,1.577974344880987
1654,102.59697780173397,87.13952630474475,1.6684695824414,0.13244188506569626,7.938249705580566,0.20237755334636515,102.27086639404297,87.08483123779297,1.5780453181240377
1655,102.475066931452,87.57830396471269,1.7229076640548866,-0.04993958280904737,7.997654170732398,0.28976388268247794,102.26789093017578,87.48814392089844,1.5781297403305934
1656,102.24529051662219,88.06318257452946,1.8141971563206558,-0.3720959770578018,8.118131296167373,0.4412987077830246,102.26382446289062,87.89115905761719,1.5808814515269176
1657,102.36737531302988,88.82398394176042,1.7632052205632647,-0.17350175644865,8.619092696723042,0.29687396462810345,102.25730895996094,88.29415893554688,1.5857896574159338
