,x_e,y_e,th_e,xd_e,yd_e,thd_e,x_gt,y_gt,th_gt
34,84.6917170386391,66.18213962622644,-3.0232359949233927,-1.8618210630340504,-1.3081496449537113,-0.027536721267084244,80.39234161376953,66.35137939453125,-3.1402022171846626
35,84.68986809721953,66.12664447939694,-3.024406159468944,-1.7264529374413862,-1.2934435597882938,-0.027230100393814176,79.98723602294922,66.35077667236328,-3.140281313069038
36,84.61901086625952,66.07106806638127,-3.0255721931025104,-1.703499959024509,-1.2799440911471278,-0.02693999177130135,79.57157897949219,66.3502197265625,-3.1402727909535497
37,83.38105365063407,65.89542659230206,-3.0676853505030954,-3.4152915370274064,-1.4457271136206873,-0.08747455288809555,79.14990997314453,66.34966278076172,-3.1402608067286444
38,83.27156077274799,65.83337217423829,-3.07129921761151,-3.3242514101766054,-1.4305240604275131,-0.0863455194068358,78.72794342041016,66.34910583496094,-3.1402608067286444
39,83.13236449790946,65.77176415377774,-3.0749937333785673,-3.2840825331968424,-1.4157773216439835,-0.08541957536554712,78.30962371826172,66.34854125976562,-3.1402608067286444
40,82.32910998451229,65.82783106031634,-3.14452109793561,-4.234894812245619,-1.2270347298557622,-0.18251140753089323,77.89778137207031,66.34801483154297,-3.1402924983456164
41,82.2527508381246,65.77502503200942,-3.1527544203708766,-4.033327508252224,-1.2143115493017052,-0.18118299431937554,77.49331665039062,66.34749603271484,-3.140311673105465
42,82.08344491787388,65.72274878358841,-3.1605233946820017,-3.985117937223821,-1.2017389068296835,-0.17926093226840242,77.09709930419922,66.34697723388672,-3.1403146025826643
43,81.250676077823,64.95453239409443,-3.2420957211086354,-4.929444313756951,-2.2572900511300267,-0.28749369822179166,76.70877075195312,66.34648895263672,-3.140315934163209
44,81.06787999583221,64.86014921184115,-3.2548622371406215,-4.834479080598897,-2.229727402618519,-0.2850953093169602,76.3283920288086,66.34600067138672,-3.1403162004793184
45,80.86438946009345,64.76403922453967,-3.267106868964215,-4.777433225654508,-2.206785198032536,-0.28209610607278424,75.95521545410156,66.34552764892578,-3.140315934163209
46,80.14047305551153,64.4771764830935,-3.2409746583012407,-5.501414505675538,-2.4702654189563367,-0.22203804601508173,75.58881378173828,66.34506225585938,-3.1403156678471
47,79.95677417105226,64.37128016867328,-3.2502196333886992,-5.364989166898117,-2.4439619184378345,-0.21926550775960935,75.2276382446289,66.34459686279297,-3.1403156678471
48,79.72859514590236,64.26606553443264,-3.2596351351074735,-5.305145498923036,-2.41859776435011,-0.21695396665123765,74.87071990966797,66.34413146972656,-3.140315135214882
49,78.82187413316207,64.09571378742343,-3.2260393609254603,-6.2633417721577365,-2.4924224221139086,-0.15056584956215902,74.51644897460938,66.34367370605469,-3.140315135214882
50,78.58826543116285,63.9888486443226,-3.2326207426664277,-6.144481735492781,-2.4658950340327337,-0.1491511672171212,74.16421508789062,66.3432388305664,-3.140314868898773
51,78.32788700252324,63.88277914607282,-3.239030389731377,-6.074486442714829,-2.4401576080569503,-0.14758541148046547,73.81314086914062,66.3427963256836,-3.1403146025826643
52,77.5098158888714,63.994589853388895,-3.265471434478133,-6.843067931066654,-2.0907656392189335,-0.17606916408854698,73.46351623535156,66.34235382080078,-3.1403146025826643
53,77.2475868394513,63.90395491485814,-3.273151497123108,-6.723632059490161,-2.0699890173261783,-0.17439040495467958,73.11543273925781,66.3419189453125,-3.1403146025826643
54,76.96176843079395,63.81511627691504,-3.2806445082096087,-6.64836922371075,-2.0480798757319545,-0.17255750775990486,72.76988983154297,66.34147644042969,-3.1403146025826643
55,75.98350561159818,63.4912116890407,-3.1746419251107394,-7.613528107890943,-2.379093476119536,-0.0012521397806846968,72.42729187011719,66.3410415649414,-3.140314336266555
56,75.67498771272125,63.38856931395856,-3.1745826688146805,-7.505694025588927,-2.354716284184561,-0.001070026594748464,72.08866882324219,66.3405990600586,-3.140314336266555
57,75.35567006905181,63.28714608054406,-3.174611256868355,-7.422057852665624,-2.3303390543205285,-0.0010327966392379435,71.75411224365234,66.34017181396484,-3.140313803634337
58,74.6678922485691,63.18188029682435,-3.144630561380263,-7.895280502230416,-2.3135258887210384,0.04384597349039929,71.42420959472656,66.33975219726562,-3.140313803634337
59,74.34789694353404,63.08228399940928,-3.1439011494053863,-7.78355299503721,-2.2894974182458174,0.0416599699839856,71.0985107421875,66.33934020996094,-3.140313803634337
60,74.0169839622352,62.98371317757055,-3.14209524946625,-7.696490152107367,-2.2657325575986365,0.041245911360614,70.77713012695312,66.33892059326172,-3.140313803634337
61,73.58828221415138,63.35511455883623,-3.1728231057606053,-7.762052436548078,-1.5415016630825749,-0.007749814893218257,70.45929718017578,66.33850860595703,-3.140313537318228
62,73.2903714283205,63.28864875334497,-3.1731998828183645,-7.627289783048439,-1.5256495142293425,-0.007733806738381784,70.14488983154297,66.3381118774414,-3.14031300468601
63,72.96626468165316,63.22292780586289,-3.1735098301634475,-7.541738832590082,-1.509869136954564,-0.007619142142684705,69.8331069946289,66.33771514892578,-3.14031300468601
64,72.09450836953614,63.42812371153493,-3.1708676067870747,-8.280824750536013,-1.0904909269167473,-0.0031022056673843416,69.52395629882812,66.33732604980469,-3.14031300468601
65,71.73989877203549,63.38118680873286,-3.17098863712978,-8.192029841939425,-1.0791544718797255,-0.003051287920290927,69.2168960571289,66.3369369506836,-3.14031300468601
66,71.39207699627333,63.334703458319666,-3.1711017505627495,-8.099728519292402,-1.067987464786238,-0.002992346632036618,68.91228485107422,66.3365478515625,-3.1403124720537923
67,70.27881522650169,63.94727614837363,-3.1339938019839595,-9.157902383234736,-0.0730153290843012,0.05267100918743047,68.60989379882812,66.3361587524414,-3.1403124720537923
68,69.92225230461841,63.94412894008739,-3.131788555276782,-9.006512643041917,-0.07226301597683366,0.05203112575936182,68.31031799316406,66.33576202392578,-3.1403124720537923
69,69.54146917597659,63.94102966947472,-3.129512881072868,-8.902617681237912,-0.0714952903468975,0.05154426513504728,68.01344299316406,66.33538055419922,-3.1403124720537923
70,69.07336333266854,63.904304156217776,-3.240106813331046,-8.936941460879293,-0.12102134096983944,-0.11752943892680678,67.71987915039062,66.33501434326172,-3.140311673105465
71,68.66820534708059,63.900003600409306,-3.2442533627440167,-8.874659851584182,-0.11840615642706082,-0.11494501297966174,67.42938232421875,66.33464813232422,-3.140311673105465
72,68.29125233071005,63.89490461707542,-3.249182072703502,-8.774894082962694,-0.11717914088390005,-0.1137221562841082,67.14239501953125,66.33428192138672,-3.140311673105465
73,67.65914938659171,64.50529704750694,-3.255257506639864,-9.063760124299293,0.8034648347528479,-0.1143037870215088,66.85845947265625,66.33391571044922,-3.140311673105465
74,67.2744481238935,64.53998446377213,-3.260148360545509,-8.961445107704321,0.7952693461746082,-0.11307228015684923,66.57785034179688,66.33354949951172,-3.140311673105465
75,66.89457189450182,64.57394728504129,-3.2649840925968583,-8.859564523328132,0.7866035449103562,-0.11185041582583667,66.29994201660156,66.33318328857422,-3.140311673105465
76,66.53149070292142,65.20210398692186,-3.237579766864104,-8.740203409422243,1.6662731126479136,-0.06255521511031152,66.02495574951172,66.33283996582031,-3.140311673105465
77,66.16024658124947,65.27392923338726,-3.240253484496371,-8.641953070302122,1.6491101521657614,-0.061876903251094253,65.7522964477539,66.3324966430664,-3.140311673105465
78,65.79291794676776,65.34485581979591,-3.2428986659753014,-8.545192165037111,1.6318866575281368,-0.06120662747982404,65.48220825195312,66.3321533203125,-3.140311673105465
79,65.51025072691226,65.33351841588727,-3.1889954124373103,-8.32917987526488,1.4930522591335178,0.023893525764358214,65.21424102783203,66.33183288574219,-3.140339369980802
80,65.19895019323783,65.39787580086303,-3.1879014634199256,-8.172079308284506,1.477671792819854,0.02374304513403255,64.94879913330078,66.33151245117188,-3.1403558815795605
81,64.85212032431006,65.46145768178278,-3.186857245760994,-8.079792318126389,1.4622816253314634,0.023529508966481236,64.68553924560547,66.3311767578125,-3.1403300489169865
82,64.77784978190249,65.8859355125906,-3.179475804402021,-7.5872101285473885,1.9871997723199577,0.032799387296836124,64.42498016357422,66.33084106445312,-3.1403146025826643
83,64.49735125600483,65.971486526795,-3.178031446199214,-7.439515575246546,1.9665698972523469,0.03250715459987259,64.16679382324219,66.33049774169922,-3.1403124720537923
84,64.1813366298902,66.05606580432004,-3.1766180783278775,-7.35591248485747,1.9460292720960242,0.0321904526293736,63.91149139404297,66.33016967773438,-3.140311673105465
85,64.20293702411638,66.51420334326933,-3.168301520848777,-6.774174193720787,2.4851004281819313,0.04221042922337066,63.65868377685547,66.3298568725586,-3.140338571032475
86,63.93708262077554,66.62106747702872,-3.164908345546327,-6.6653333785051645,2.4591192819179253,0.04412665211708752,63.40748977661133,66.32955169677734,-3.1403526857862523
87,63.65490084033353,66.72693232065906,-3.162988033315347,-6.58901495875042,2.4335859521114642,0.043699351134816856,63.15436553955078,66.32923889160156,-3.1403526857862523
88,63.635431428753435,66.95600096764016,-3.1698770830133878,-6.1259170988941865,2.594020701027514,0.03014318668837903,62.90473175048828,66.32891845703125,-3.1403526857862523
89,63.37502476824074,67.06759416746088,-3.1685710231663453,-6.057360712404677,2.566968412009896,0.02984275312553129,62.65498733520508,66.32860565185547,-3.1403526857862523
90,63.1191416624976,67.17813172028202,-3.16726853121566,-5.987167312816966,2.5403597661672808,0.029559430859700975,62.40729904174805,66.32829284667969,-3.1403526857862523
91,62.04976706202328,67.23480531968328,-3.146668196848685,-7.137537824901196,2.435268331690142,0.05812740296077105,62.16368865966797,66.32797241210938,-3.1403188636404082
92,61.78360553494614,67.339685164375,-3.144183397920016,-7.002013006515973,2.410045007775265,0.05749759384887952,61.924442291259766,66.32765197753906,-3.140310607841029
93,61.48564055316095,67.44344961868477,-3.141702297406068,-6.92412456291126,2.38503946123756,0.05690930471409791,61.68944549560547,66.32735443115234,-3.1403124720537923
94,61.22509852292271,67.81259482467894,-3.108671120060419,-6.796145921254576,2.758369245337953,0.10200546539314817,61.45814895629883,66.32706451416016,-3.14031300468601
95,60.99009340304245,67.93135666080916,-3.1046732312298118,-6.639575945142361,2.7297500638870953,0.10035855011356466,61.22939682006836,66.32677459716797,-3.14031300468601
96,60.70984563706211,68.04894299067496,-3.100338138890534,-6.562291989434994,2.701512516591226,0.09933842348061289,61.0008659362793,66.32647705078125,-3.14031300468601
97,60.2584705617363,67.62772115985732,-3.106718347989828,-6.746437889402962,1.8704278149105216,0.08238629424569703,60.770633697509766,66.32618713378906,-3.14031300468601
98,59.97098566215503,67.70826628245412,-3.103155289246221,-6.671983542865636,1.8510418232860282,0.08155527153359841,60.53892135620117,66.32588958740234,-3.14031300468601
